,sp500_Open,sp500_High,sp500_Low,sp500_Close,sp500_Volume,vix_Open,vix_High,vix_Low,vix_Close,vix_Volume,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume,ndx_Open,ndx_High,ndx_Low,ndx_Close,ndx_Volume,n255_Open,n255_High,n255_Low,n255_Close,n255_Volume,ftse_Open,ftse_High,ftse_Low,ftse_Close,ftse_Volume,hsi_Open,hsi_High,hsi_Low,hsi_Close,hsi_Volume,n100_Open,n100_High,n100_Low,n100_Close,n100_Volume,Overall EMV Tracker,infectious_daily_infect_emv_index,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty,trade_Trade Policy EMV Fraction
2012-01-25,1314.400024,1328.300049,1307.650024,1326.060059,4410910000.0,19.35,19.549999,17.15,18.309999,0.0,12673.629883,12778.259766,12580.120117,12758.849609,135430000.0,2456.550049,2470.580078,2440.570068,2465.659912,1918040000.0,8842.009766,8911.620117,8816.089844,8883.69043,132500.0,5751.899902,5777.700195,5694.100098,5723.0,884691100.0,,,,,,619.080017,619.5599980000002,611.1400150000002,614.900024,278604800.0,,1.91,,,,
2012-01-26,1326.280029,1333.469971,1313.599976,1318.430054,4522070000.0,17.959999,19.17,16.799999,18.57,0.0,12756.959961,12841.950195,12695.160156,12734.629883,130840000.0,2474.050049,2479.310059,2444.830078,2454.629883,1998970000.0,8890.490234,8894.599609,8834.929688,8849.469727,122200.0,5723.0,5806.200195,5722.799805,5795.200195,874328700.0,20453.470703,20453.470703,20301.589844,20439.140625,2041611000.0,618.549988,624.48999,616.460022,623.77002,330845400.0,,0.0,,,,
2012-01-27,1318.25,1320.060059,1311.719971,1316.329956,4007380000.0,19.16,19.16,18.26,18.530001,0.0,12733.950195,12733.950195,12630.719727,12660.459961,164410000.0,2450.379883,2467.459961,2449.830078,2461.77002,1707350000.0,8851.019531,8886.019531,8810.889648,8841.219727,133100.0,5795.200195,5795.200195,5729.0,5733.5,790045200.0,20443.460938,20590.800781,20384.050781,20501.669922,1809725000.0,620.659973,624.590027,616.8599849999998,616.8599849999998,250620600.0,,0.0,,,,
2012-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.878440856933594,0.0,,102.96079606687651,192.8468626844633,0.008287292817679558
2012-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,
2012-01-30,1316.160034,1316.160034,1300.48999,1313.01001,3659010000.0,20.33,20.33,19.379999,19.4,0.0,12659.169922,12659.320313,12529.410156,12653.719727,130430000.0,2438.52002,2468.570068,2433.629883,2465.320068,1668970000.0,8803.790039,8832.480469,8774.230469,8793.049805,98100.0,5733.5,5733.5,5651.600098,5671.100098,778100000.0,20518.0,20518.0,20144.949219,20160.410156,2136671200.0,612.5,613.969971,607.27002,607.900024,242907200.0,,0.0,,,,
2012-01-31,1313.530029,1321.410034,1306.689941,1312.410034,4235550000.0,19.07,19.84,18.129999,19.440001,0.0,12654.780273,12720.099609,12567.330078,12632.910156,168070000.0,2476.649902,2481.51001,2453.050049,2467.949951,1786550000.0,8781.44043,8836.679688,8776.650391,8802.509766,138100.0,5671.100098,5730.299805,5671.100098,5681.600098,1018319100.0,20326.490234,20465.890625,20219.269531,20390.490234,2386779600.0,612.6900019999998,617.289978,612.049988,613.75,258437400.0,,0.0,,,,
2012-02-01,1312.449951,1330.52002,1312.449951,1324.089966,4504360000.0,18.68,18.82,17.99,18.549999,0.0,12632.759766,12784.620117,12632.759766,12716.459961,143500000.0,2481.6201170000004,2497.310059,2474.290039,2488.179932,2125720000.0,8789.05957,8830.280273,8780.099609,8809.790039,127200.0,5681.600098,5790.700195,5680.700195,5790.700195,985247100.0,20394.669922,20534.220703,20269.509766,20333.369141,1499488400.0,617.169983,626.52002,617.169983,626.3900150000002,319006600.0,,0.0,70.52663753134861,,,
2012-02-02,1324.23999,1329.189941,1321.569946,1325.540039,4120920000.0,18.379999,18.5,17.98,17.98,0.0,12716.540039,12741.889648,12676.049805,12705.410156,114360000.0,2495.080078,2504.159912,2487.149902,2495.830078,1913430000.0,8865.280273,8893.219727,8849.25,8876.820313,157800.0,5790.700195,5809.799805,5765.700195,5796.100098,967388600.0,20638.960938,20761.699219,20564.970703,20739.449219,2100068000.0,629.1099849999998,630.1099849999998,624.070007,627.280029,287316200.0,,0.0,,,,
2012-02-03,1326.209961,1345.339966,1326.209961,1344.900024,4608550000.0,16.84,17.32,16.1,17.1,0.0,12705.040039,12869.950195,12704.959961,12862.230469,142840000.0,2518.860107,2532.26001,2514.98999,2529.169922,2152890000.0,8849.169922,8877.570313,8825.980469,8831.929688,157500.0,5796.100098,5901.100098,5784.200195,5901.100098,1156774200.0,20680.710938,20796.740234,20639.490234,20756.980469,1663273500.0,626.320007,636.789978,624.280029,636.789978,301103600.0,,0.0,,,,
2012-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,
2012-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-02-06,1344.319946,1344.359985,1337.52002,1344.329956,3379700000.0,17.98,18.02,16.110001,17.76,0.0,12860.719727,12860.790039,12793.429688,12845.129883,108040000.0,2519.330078,2528.300049,2513.51001,2528.300049,1684490000.0,8939.990234,8949.320313,8916.94043,8929.200195,143200.0,5901.100098,5901.100098,5863.600098,5892.200195,828464600.0,21015.550781,21015.550781,20633.130859,20709.939453,1900864400.0,634.090027,634.299988,629.97998,633.549988,215424800.0,,1.39,,,,
2012-02-07,1344.329956,1349.23999,1335.920044,1347.050049,3742460000.0,17.93,18.1,17.5,17.65,0.0,12844.370117,12903.709961,12782.570313,12878.200195,116150000.0,2522.790039,2537.639893,2514.899902,2532.060059,1784580000.0,8904.160156,8928.44043,8887.19043,8917.519531,129200.0,5892.200195,5906.700195,5850.5,5890.299805,785340700.0,20808.050781,20881.849609,20649.269531,20699.189453,1519257700.0,634.409973,635.3599849999998,628.8599849999998,633.599976,213090200.0,,0.0,,,,
2012-02-08,1347.040039,1351.0,1341.949951,1349.959961,4096730000.0,17.790001,18.459999,17.530001000000002,18.16,0.0,12865.790039,12893.639648,12817.69043,12883.950195,138250000.0,2533.47998,2545.840088,2523.879883,2545.719971,1981150000.0,8971.879883,9015.589844,8956.780273,9015.589844,157400.0,5890.299805,5916.200195,5871.299805,5875.899902,809267800.0,20827.890625,21023.330078,20755.730469,21018.460938,1739168600.0,635.9400019999998,637.52002,632.72998,632.72998,268851600.0,,0.38,,,,
2012-02-09,1349.969971,1354.319946,1344.630005,1351.949951,4209890000.0,18.120001,18.719999,18.07,18.629999,0.0,12884.410156,12924.709961,12846.410156,12890.459961,157080000.0,2553.629883,2567.280029,2541.199951,2563.929932,2153090000.0,8996.129883,9018.490234,8942.870117,9002.240234,178300.0,5875.899902,5916.299805,5870.600098,5895.5,973462200.0,20922.289063,21053.060547,20787.839844,21010.009766,2208070800.0,634.1900019999998,637.75,632.1099849999998,633.849976,319795400.0,,0.29,,,,
2012-02-10,1351.209961,1351.209961,1337.349976,1342.640015,3877580000.0,20.1,21.98,19.02,20.790001,0.0,12889.549805,12889.629883,12743.55957,12801.230469,123620000.0,2543.860107,2553.100098,2537.98999,2547.320068,1787640000.0,9010.530273,9016.969727,8947.169922,8947.169922,154000.0,5895.5,5895.5,5839.899902,5852.399902,948790300.0,20986.25,21002.330078,20703.789063,20783.859375,1997876600.0,628.909973,631.030029,624.76001,625.900024,382466000.0,,0.4,,,,
2012-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,,,,
2012-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77,,,,
2012-02-13,1343.060059,1353.349976,1343.060059,1351.77002,3618040000.0,19.639999,19.68,17.92,19.040001,0.0,12799.110352,12887.929688,12799.110352,12874.040039,112240000.0,2564.929932,2572.639893,2554.290039,2569.48999,1619980000.0,8954.030273,9023.5,8948.540039,8999.179688,126800.0,5852.399902,5920.100098,5852.399902,5905.700195,641643100.0,20718.800781,20969.800781,20673.960938,20887.400391,1515547500.0,631.51001,632.77002,627.22998,629.580017,235411800.0,,1.35,,,,
2012-02-14,1351.300049,1351.300049,1340.829956,1350.5,3889520000.0,19.450001,20.76,18.950001,19.540001,0.0,12871.769531,12878.879883,12786.929688,12878.280273,120050000.0,2561.600098,2575.23999,2553.949951,2575.23999,1881630000.0,8978.719727,9072.080078,8972.740234,9052.070313,141700.0,5905.700195,5920.600098,5877.200195,5899.899902,832567200.0,20845.240234,20947.949219,20813.529297,20917.830078,1174512100.0,627.650024,633.1900019999998,626.6900019999998,628.960022,254151600.0,,0.99,,,,
2012-02-15,1350.52002,1355.869995,1340.800049,1343.22998,4080340000.0,19.74,21.77,19.440001,21.139999,0.0,12864.650391,12899.469727,12753.620117,12780.950195,127560000.0,2584.949951,2600.959961,2552.560059,2556.01001,2038980000.0,9108.839844,9314.370117,9107.679688,9260.339844,208100.0,5899.899902,5923.799805,5880.600098,5892.200195,801550200.0,20993.580078,21403.279297,20933.390625,21365.230469,2038762000.0,632.580017,635.599976,629.469971,631.400024,270827800.0,,0.0,,,,
2012-02-16,1342.609985,1359.02002,1341.219971,1358.040039,4108880000.0,21.59,21.76,19.219999,19.219999,0.0,12779.80957,12914.0,12779.580078,12904.080078,134450000.0,2555.550049,2594.709961,2551.350098,2592.290039,1945230000.0,9232.379883,9308.929688,9214.230469,9238.099609,180000.0,5892.200195,5892.399902,5829.399902,5885.399902,751180400.0,21266.509766,21317.720703,21157.550781,21277.279297,1548013700.0,626.4400019999998,632.919983,624.73999,632.919983,273728200.0,,0.0,,,,
2012-02-17,1358.060059,1363.400024,1357.23999,1361.22998,3717640000.0,18.73,18.790001,17.540001,17.780001000000006,0.0,12903.330078,12967.919922,12903.25,12949.870117,234650000.0,2587.219971,2593.560059,2572.820068,2584.23999,1973900000.0,9371.120117,9435.030273,9369.25,9384.169922,188700.0,5885.399902,5923.600098,5885.399902,5905.100098,1101911000.0,21503.589844,21546.730469,21381.689453,21491.619141,1590262700.0,637.8099980000002,641.150024,636.97998,639.130005,316045000.0,,0.0,,,,
2012-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-02-20,,,,,,,,,,,,,,,,,,,,,9534.030273,9549.30957,9462.669922,9485.089844,169300.0,5905.100098,5956.299805,5905.100098,5945.299805,723669700.0,21760.339844,21760.339844,21393.480469,21424.789063,1855260400.0,642.75,645.219971,642.429993,645.130005,253177000.0,,0.0,,,,
2012-02-21,1361.219971,1367.76001,1358.109985,1362.209961,3795200000.0,18.41,18.940001,17.65,18.190001,0.0,12949.339844,13005.040039,12926.110352,12965.69043,164780000.0,2589.209961,2601.73999,2574.320068,2590.23999,1821540000.0,9458.679688,9517.040039,9440.410156,9463.019531,169900.0,5945.299805,5948.799805,5916.600098,5928.200195,846269200.0,21434.310547,21480.339844,21221.390625,21478.720703,1547155900.0,645.3599849999998,645.52002,639.460022,643.090027,247083800.0,,0.0,,,,
2012-02-22,1362.109985,1362.699951,1355.530029,1357.660034,3633710000.0,18.85,18.940001,17.74,18.190001,0.0,12966.219727,12977.910156,12914.830078,12938.669922,124200000.0,2586.320068,2593.050049,2575.310059,2579.780029,1706310000.0,9459.740234,9564.049805,9442.580078,9554.0,165000.0,5928.200195,5938.0,5894.600098,5916.600098,872089000.0,21339.019531,21569.740234,21302.189453,21549.279297,1377263800.0,644.409973,644.5599980000002,638.650024,639.369995,269187800.0,,0.37,,,,
2012-02-23,1357.530029,1364.23999,1352.280029,1363.459961,3786450000.0,18.73,18.969999,16.639999,16.799999,0.0,12937.080078,12996.080078,12882.669922,12984.69043,120480000.0,2578.909912,2598.100098,2570.070068,2594.929932,1768390000.0,9549.769531,9609.839844,9513.650391,9595.570313,180000.0,5916.600098,5952.5,5900.5,5937.899902,1071356900.0,21356.529297,21428.5,21325.560547,21380.990234,1125571200.0,637.98999,642.219971,635.330017,638.909973,284826400.0,,0.0,,,,
2012-02-24,1363.459961,1368.920044,1363.459961,1365.73999,3505360000.0,16.68,17.620001000000006,16.42,17.309998999999998,0.0,12981.200195,13013.820313,12950.589844,12982.950195,89440000.0,2602.659912,2609.449951,2598.669922,2604.209961,1643180000.0,9594.849609,9647.379883,9576.209961,9647.379883,180000.0,5937.899902,5964.0,5925.5,5935.100098,1010948400.0,21438.970703,21468.929688,21292.400391,21406.859375,1386342400.0,641.77002,642.280029,638.960022,640.900024,250644400.0,,0.0,,,,
2012-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,
2012-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,
2012-02-27,1365.199951,1371.939941,1354.920044,1367.589966,3648890000.0,19.1,19.25,17.58,18.190001,0.0,12981.129883,13027.519531,12882.589844,12981.509766,143530000.0,2589.439941,2616.860107,2579.629883,2606.76001,1763650000.0,9726.200195,9736.110352,9628.25,9633.929688,177100.0,5935.100098,5935.100098,5865.899902,5915.600098,966771100.0,21381.660156,21589.019531,21076.519531,21217.859375,1610982000.0,638.51001,638.97998,632.400024,637.47998,229588200.0,,0.67,,,,
2012-02-28,1367.560059,1373.089966,1365.969971,1372.180054,3579120000.0,18.67,18.67,17.879998999999994,17.959999,0.0,12976.740234,13021.509766,12952.820313,13005.120117,114490000.0,2610.040039,2634.22998,2607.5,2633.459961,1812490000.0,9567.120117,9722.519531,9528.769531,9722.519531,185500.0,5915.600098,5937.0,5900.0,5927.899902,804670300.0,21303.390625,21583.070313,21273.990234,21568.730469,1614442400.0,639.539978,641.080017,635.1099849999998,639.8099980000002,246034600.0,18.29327774047852,0.0,,25.403260083849577,106.22059865874365,0.007782101167315175
2012-02-29,1372.199951,1378.040039,1363.810059,1365.680054,4482370000.0,17.799999,18.75,17.530001000000002,18.43,0.0,13005.419922,13055.75,12929.660156,12952.070313,182460000.0,2638.969971,2645.199951,2614.47998,2623.100098,2170190000.0,9771.620117,9866.410156,9706.219727,9723.240234,179200.0,5927.899902,5944.799805,5871.5,5871.5,1201161000.0,21643.849609,21716.759766,21525.910156,21680.080078,1557394100.0,641.5599980000002,645.880005,639.73999,640.72998,300918600.0,,0.38,,,,
2012-03-01,1365.900024,1376.170044,1365.900024,1374.089966,3919240000.0,18.02,18.030001,17.26,17.26,0.0,12952.290039,13032.669922,12943.05957,12980.299805,139670000.0,2634.199951,2645.909912,2625.419922,2643.540039,1903690000.0,9771.339844,9865.75,9666.019531,9707.370117,175100.0,5871.5,5936.100098,5858.899902,5931.299805,900749900.0,21578.189453,21641.140625,21338.289063,21387.960938,1377724000.0,639.409973,648.51001,637.830017,648.5,309480800.0,,0.0,77.71589451601689,,,
2012-03-02,1374.089966,1374.530029,1366.420044,1369.630005,3283490000.0,17.65,17.65,17.139999,17.290001,0.0,12980.75,12997.509766,12927.769531,12977.570313,93900000.0,2640.429932,2650.0,2633.280029,2641.580078,1755130000.0,9797.049805,9803.75,9729.240234,9777.030273,158500.0,5931.299805,5940.0,5908.5,5911.100098,736456500.0,21618.150391,21623.240234,21531.929688,21562.259766,1592404700.0,648.98999,651.47998,647.929993,649.400024,257010000.0,,0.39,,,,
2012-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-03-05,1369.589966,1369.589966,1359.130005,1364.329956,3429480000.0,18.27,18.9,18.02,18.049999,0.0,12977.339844,12977.339844,12883.910156,12962.80957,108630000.0,2636.600098,2642.75,2605.590088,2614.919922,1679030000.0,9756.980469,9792.139648,9673.75,9698.589844,132600.0,5911.100098,5911.100098,5865.399902,5874.799805,873447200.0,21518.029297,21578.759766,21230.609375,21265.310547,1255361600.0,646.590027,649.3900150000002,643.23999,646.9400019999998,227626800.0,,0.0,,,,
2012-03-06,1363.630005,1363.630005,1340.030029,1343.359985,4191060000.0,20.57,21.24,20.299999,20.870001,0.0,12958.650391,12958.730469,12734.860352,12759.150391,142330000.0,2586.310059,2593.639893,2575.129883,2588.949951,1870720000.0,9704.610352,9732.889648,9602.839844,9637.629883,171900.0,5874.799805,5874.799805,5758.399902,5765.799805,989886600.0,21173.740234,21173.740234,20789.359375,20806.25,3940575200.0,644.280029,644.3599849999998,626.8599849999998,626.8599849999998,333424000.0,,0.0,,,,
2012-03-07,1343.390015,1354.849976,1343.390015,1352.630005,3580380000.0,20.43,20.440001,19.07,19.07,0.0,12756.120117,12857.730469,12751.509766,12837.330078,175110000.0,2599.850098,2614.22998,2597.22998,2607.850098,1589360000.0,9509.099609,9603.19043,9509.099609,9576.05957,155800.0,5765.799805,5801.100098,5755.700195,5791.399902,859928000.0,20521.960938,20732.869141,20521.960938,20627.779297,2211849600.0,627.080017,633.200012,626.969971,632.590027,253469200.0,,0.39,,,,
2012-03-08,1352.650024,1368.719971,1352.650024,1365.910034,3543060000.0,18.08,18.459999,17.76,17.950001,0.0,12835.530273,12937.19043,12835.530273,12907.94043,103530000.0,2623.449951,2643.889893,2618.469971,2637.179932,1619740000.0,9674.94043,9768.959961,9659.150391,9768.959961,144100.0,5791.399902,5874.299805,5791.399902,5859.700195,828107700.0,20722.949219,20909.710938,20681.089844,20900.730469,1592319800.0,636.48999,646.47998,636.4400019999998,646.47998,286046600.0,,0.0,,,,
2012-03-09,1365.969971,1374.76001,1365.969971,1370.869995,3639470000.0,17.16,17.540001,16.629998999999998,17.110001,0.0,12908.620117,12968.790039,12906.429688,12922.019531,103240000.0,2641.149902,2651.97998,2639.600098,2646.850098,1580560000.0,9911.070313,10007.620117,9853.179688,9929.740234,265400.0,5859.700195,5897.600098,5842.899902,5887.5,854778900.0,20930.929688,21209.789063,20917.679688,21086.0,1399879900.0,647.26001,651.380005,644.280029,648.52002,251495200.0,,0.41,,,,
2012-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,
2012-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-03-12,1370.780029,1373.040039,1366.689941,1371.089966,3081870000.0,15.79,16.67,15.23,15.64,0.0,12920.580078,12976.360352,12919.980469,12959.709961,100000000.0,2646.97998,2651.639893,2635.76001,2646.850098,1341660000.0,10015.919922,10021.509766,9889.860352,9889.860352,153500.0,5887.5,5894.100098,5860.399902,5892.799805,800492000.0,21073.589844,21170.550781,20924.359375,21134.179688,1130190800.0,646.929993,650.619995,645.76001,649.27002,211119200.0,,0.0,,,,
2012-03-13,1371.920044,1396.130005,1371.920044,1395.949951,4386470000.0,14.0,16.08,13.99,14.8,0.0,12953.200195,13180.400391,12953.129883,13177.679688,163130000.0,2665.300049,2697.639893,2658.090088,2697.429932,1709900000.0,9921.25,10011.879883,9888.299805,9899.080078,206000.0,5892.799805,5957.899902,5892.799805,5955.899902,761933800.0,21279.410156,21427.119141,21261.320313,21339.699219,1360783500.0,653.52002,659.669983,652.679993,659.429993,241170200.0,,1.01,,,,
2012-03-14,1395.949951,1399.420044,1389.969971,1394.280029,4502280000.0,14.42,16.190001000000002,14.39,15.31,0.0,13177.150391,13221.269531,13166.25,13194.099609,163610000.0,2701.080078,2717.860107,2690.399902,2708.409912,1662300000.0,10064.120117,10115.790039,10050.519531,10050.519531,168100.0,5955.899902,5989.100098,5945.399902,5945.399902,1165018000.0,21564.210938,21638.320313,21263.019531,21307.890625,1924523200.0,661.9400019999998,664.919983,661.210022,661.52002,342089800.0,,0.78,,,,
2012-03-15,1394.170044,1402.630005,1392.780029,1402.599976,4271650000.0,15.32,16.059998999999998,14.58,15.42,0.0,13192.969727,13253.509766,13170.19043,13252.759766,161650000.0,2716.189941,2720.48999,2701.649902,2714.790039,1677540000.0,10115.400391,10158.740234,10077.549805,10123.280273,177600.0,5945.399902,5958.200195,5919.200195,5940.700195,1034944400.0,21323.060547,21368.480469,21162.169922,21353.529297,1320818700.0,660.409973,663.580017,659.48999,663.3599849999998,307770400.0,,0.0,,,,
2012-03-16,1402.550049,1405.880005,1401.469971,1404.170044,5163950000.0,14.43,15.24,13.66,14.47,0.0,13253.509766,13289.080078,13231.450195,13232.620117,392620000.0,2715.709961,2719.610107,2706.959961,2712.780029,2088610000.0,10110.570313,10148.469727,10090.089844,10129.830078,163000.0,5940.700195,5974.100098,5940.700195,5965.600098,1830036200.0,21350.25,21438.619141,21253.390625,21317.849609,1537009700.0,663.349976,667.150024,662.8900150000002,665.8599849999998,420448600.0,,0.41,,,,
2012-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-03-19,1404.170044,1414.0,1402.430054,1409.75,3932570000.0,15.42,15.43,14.54,15.04,0.0,13231.94043,13269.709961,13208.629883,13239.129883,147120000.0,2716.97998,2738.219971,2710.629883,2733.26001,1548400000.0,10150.849609,10172.639648,10134.480469,10141.990234,135100.0,5965.600098,5968.899902,5928.5,5961.100098,951065300.0,,,,,,664.419983,664.719971,661.530029,664.3599849999998,231748000.0,,0.0,,,,
2012-03-20,1409.589966,1409.589966,1397.680054,1405.52002,3695280000.0,15.82,15.95,15.11,15.58,0.0,13238.450195,13238.450195,13123.379883,13170.19043,131660000.0,2719.399902,2740.350098,2711.100098,2737.629883,1508580000.0,,,,,,5961.100098,5961.100098,5876.399902,5891.399902,978545300.0,21183.039063,21183.039063,20786.689453,20888.240234,1707925200.0,662.159973,662.27002,655.840027,657.289978,237412200.0,,0.0,,,,
2012-03-21,1405.52002,1407.75,1400.640015,1402.890015,3573590000.0,14.72,15.31,14.19,15.13,0.0,13170.790039,13190.019531,13112.929688,13124.620117,124860000.0,2739.399902,2752.459961,2733.909912,2736.879883,1552400000.0,10100.870117,10132.019531,10073.900391,10086.490234,149900.0,5891.399902,5921.700195,5880.799805,5892.0,907211300.0,20948.130859,20993.480469,20756.029297,20856.630859,1512320300.0,659.950012,662.1900019999998,652.869995,656.409973,243184200.0,,0.39,,,,
2012-03-22,1402.890015,1402.890015,1388.72998,1392.780029,3740590000.0,16.040001,16.58,15.56,15.57,0.0,13124.400391,13124.469727,13017.419922,13046.139648,122060000.0,2720.659912,2737.830078,2719.73999,2731.5,1524800000.0,10055.160156,10136.849609,10052.5,10127.080078,146900.0,5892.0,5892.0,5825.899902,5845.700195,883155700.0,20886.119141,20978.490234,20801.789063,20901.560547,1173606200.0,655.0599980000002,655.0599980000002,646.030029,648.219971,281669600.0,,0.0,,,,
2012-03-23,1392.780029,1399.180054,1386.869995,1397.109985,3472950000.0,15.65,16.389999,14.69,14.82,0.0,13045.990234,13099.910156,13002.769531,13080.730469,129930000.0,2734.679932,2734.679932,2714.600098,2728.550049,1428940000.0,10014.870117,10031.959961,9999.370117,10011.469727,121600.0,5845.700195,5875.700195,5801.700195,5854.899902,848516900.0,20740.560547,20742.699219,20596.890625,20668.800781,1571090500.0,648.169983,651.169983,641.840027,648.27002,224456400.0,,0.0,,,,
2012-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2012-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,,
2012-03-26,1397.109985,1416.579956,1397.109985,1416.51001,3576950000.0,14.51,15.03,14.26,14.26,0.0,13082.620117,13243.860352,13082.389648,13241.629883,122080000.0,2746.97998,2778.02002,2746.429932,2778.02002,1627520000.0,10040.099609,10056.200195,10016.049805,10018.240234,126600.0,5854.899902,5913.100098,5854.5,5902.700195,722858600.0,20672.369141,20776.359375,20580.720703,20668.859375,1433061700.0,650.280029,655.080017,646.090027,654.02002,196346400.0,,0.0,,,,
2012-03-27,1416.550049,1419.150024,1411.949951,1412.52002,3513640000.0,14.52,15.59,14.14,15.59,0.0,13242.089844,13264.980469,13194.330078,13197.730469,129280000.0,2779.669922,2793.439941,2778.909912,2782.1201170000004,1662460000.0,10152.900391,10255.150391,10152.25,10255.150391,161100.0,5902.700195,5941.899902,5863.799805,5869.600098,1257297400.0,20921.800781,21063.380859,20896.189453,21046.910156,1531093100.0,656.72998,659.52002,649.580017,650.3900150000002,255879400.0,,0.0,,,,
2012-03-28,1412.52002,1413.650024,1397.199951,1405.540039,3892800000.0,15.58,17.27,15.4,15.47,0.0,13195.389648,13212.639648,13069.259766,13126.209961,141540000.0,2785.97998,2794.0,2754.969971,2770.969971,1765680000.0,10153.509766,10197.799805,10124.280273,10182.570313,141100.0,5869.600098,5877.899902,5809.0,5809.0,931498400.0,20959.980469,20989.580078,20798.089844,20885.419922,1502762300.0,649.23999,652.76001,643.710022,643.710022,245052200.0,16.09793472290039,0.0,,27.313968995357424,106.8781247561282,0.0076045627376425855
2012-03-29,1405.390015,1405.390015,1391.560059,1403.280029,3832000000.0,16.84,17.200001,15.39,15.48,0.0,13125.990234,13151.570313,13032.669922,13145.820313,136250000.0,2756.439941,2769.830078,2741.320068,2762.050049,1756160000.0,10134.780273,10147.040039,10084.769531,10114.790039,149300.0,5809.0,5812.200195,5726.5,5742.0,1084172100.0,20720.339844,20720.339844,20527.259766,20609.390625,1671524900.0,643.330017,644.630005,633.9400019999998,635.080017,282652200.0,,0.32,,,,
2012-03-30,1403.310059,1410.890015,1401.420044,1408.469971,3676890000.0,14.88,15.98,14.67,15.5,0.0,13147.94043,13224.490234,13147.780273,13212.040039,171190000.0,2773.929932,2774.52002,2744.469971,2755.27002,1833130000.0,10089.099609,10111.089844,10033.19043,10083.55957,137400.0,5742.0,5782.700195,5742.0,5768.5,990170000.0,20380.060547,20566.089844,20374.029297,20555.580078,1905267600.0,639.469971,642.900024,638.030029,642.3099980000002,283122800.0,,0.0,,,,
2012-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,
2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.49073060221622,,,
2012-04-02,1408.469971,1422.380005,1404.459961,1419.040039,3572010000.0,16.35,16.58,15.02,15.64,0.0,13211.360352,13297.110352,13153.69043,13264.490234,108790000.0,2752.25,2787.25,2747.540039,2784.419922,1768210000.0,10161.719727,10190.349609,10109.870117,10109.870117,151900.0,5768.5,5874.899902,5748.600098,5874.899902,886248600.0,20662.970703,20662.970703,20417.689453,20522.259766,1073392500.0,643.76001,648.929993,637.969971,648.929993,289415400.0,,0.0,,,,
2012-04-03,1418.97998,1419.0,1404.619995,1413.380005,3822090000.0,15.61,16.65,15.56,15.66,0.0,13258.959961,13265.360352,13131.209961,13199.549805,123980000.0,2786.139893,2795.350098,2767.050049,2782.780029,1804950000.0,10082.209961,10084.070313,10040.990234,10050.389648,112400.0,5874.899902,5890.200195,5838.299805,5838.299805,896434000.0,20704.150391,20816.089844,20588.199219,20790.980469,1371781700.0,648.4400019999998,650.8599849999998,641.340027,641.340027,265223800.0,,0.0,,,,
2012-04-04,1413.089966,1413.089966,1394.089966,1398.959961,3938290000.0,17.07,17.74,16.309998999999998,16.440001000000002,0.0,13198.19043,13198.19043,13020.860352,13074.75,125000000.0,2759.330078,2762.72998,2729.209961,2745.0,1813150000.0,10045.879883,10059.19043,9819.990234,9819.990234,147800.0,5838.299805,5838.299805,5685.700195,5703.799805,1174203100.0,,,,,,639.1900019999998,639.5599980000002,623.51001,624.169983,393059800.0,,0.78,,,,
